url,city,term
"https://www.google.com/maps/search/kalamazoo+michigan+lawn+care/@42.2749,-85.5882,12z/",Kalamazoo,lawn care
"https://www.google.com/maps/search/muskegon+michigan+lawn+care/@43.2281,-86.2562,12z/",Muskegon,lawn care
"https://www.google.com/maps/search/warren+michigan+lawn+care/@42.4934,-83.027,12z/",Warren,lawn care
"https://www.google.com/maps/search/sterling+heights+michigan+lawn+care/@42.5809,-83.0305,12z/",Sterling Heights,lawn care
"https://www.google.com/maps/search/south+lyon+michigan+lawn+care/@42.4614,-83.6526,12z/",South Lyon,lawn care
"https://www.google.com/maps/search/saginaw+michigan+lawn+care/@43.4199,-83.9501,12z/",Saginaw,lawn care
"https://www.google.com/maps/search/holland+michigan+lawn+care/@42.7677,-86.0984,12z/",Holland,lawn care
"https://www.google.com/maps/search/dearborn+michigan+lawn+care/@42.3127,-83.213,12z/",Dearborn,lawn care
"https://www.google.com/maps/search/livonia+michigan+lawn+care/@42.3972,-83.3733,12z/",Livonia,lawn care
"https://www.google.com/maps/search/jackson+michigan+lawn+care/@42.2431,-84.4038,12z/",Jackson,lawn care
"https://www.google.com/maps/search/port+huron+michigan+lawn+care/@42.9821,-82.4388,12z/",Port Huron,lawn care
"https://www.google.com/maps/search/troy+michigan+lawn+care/@42.5817,-83.1457,12z/",Troy,lawn care
"https://www.google.com/maps/search/westland+michigan+lawn+care/@42.3192,-83.3805,12z/",Westland,lawn care
"https://www.google.com/maps/search/farmington+hills+michigan+lawn+care/@42.486,-83.3771,12z/",Farmington Hills,lawn care
"https://www.google.com/maps/search/wyoming+michigan+lawn+care/@42.8908,-85.7066,12z/",Wyoming,lawn care
"https://www.google.com/maps/search/rochester+hills+michigan+lawn+care/@42.6645,-83.1563,12z/",Rochester Hills,lawn care
"https://www.google.com/maps/search/southfield+michigan+lawn+care/@42.4765,-83.2605,12z/",Southfield,lawn care
"https://www.google.com/maps/search/bay+city+michigan+lawn+care/@43.5902,-83.8887,12z/",Bay City,lawn care
"https://www.google.com/maps/search/taylor+michigan+lawn+care/@42.226,-83.2688,12z/",Taylor,lawn care
"https://www.google.com/maps/search/novi+michigan+lawn+care/@42.4786,-83.4893,12z/",Novi,lawn care
"https://www.google.com/maps/search/detroit+michigan+tech+companies/@42.3834,-83.1024,12z/",Detroit,tech companies
"https://www.google.com/maps/search/grand+rapids+michigan+tech+companies/@42.9619,-85.6562,12z/",Grand Rapids,tech companies
"https://www.google.com/maps/search/flint+michigan+tech+companies/@43.0236,-83.6921,12z/",Flint,tech companies
"https://www.google.com/maps/search/lansing+michigan+tech+companies/@42.7142,-84.5601,12z/",Lansing,tech companies
"https://www.google.com/maps/search/ann+arbor+michigan+tech+companies/@42.2759,-83.731,12z/",Ann Arbor,tech companies
"https://www.google.com/maps/search/kalamazoo+michigan+tech+companies/@42.2749,-85.5882,12z/",Kalamazoo,tech companies
"https://www.google.com/maps/search/muskegon+michigan+tech+companies/@43.2281,-86.2562,12z/",Muskegon,tech companies
